Time (s),USB Avg Power (mW)
752.8904,1840.8
752.8944,1840.8
752.8964,1840.8
752.8984,1843.2001
752.9004,1840.8
752.9024,1840.8
752.9044,1843.2001
752.9064,1843.2001
752.9084,1840.8
752.9104,1843.2001
752.9124,1840.8
752.9144,1840.8
752.9164,1843.2001
752.9184,1840.8
752.9204,1843.2001
752.9224,1840.8
752.9244,1840.8
752.9264,1843.2001
752.9284,1840.8
752.9304,1843.2001
752.9324,1840.8
752.9344,1840.8
752.9364,1840.8
752.9384,1840.8
752.9404,1840.8
752.9424,1843.2001
752.9444,1840.8
752.9464,1872.0001
752.9484,1843.2001
752.9504,1843.2001
752.9524,1840.8
752.9544,1840.8
752.9564,1840.8
752.9584,1843.2001
752.9604,1845.6001
752.9624,1840.8
752.9644,1840.8
752.9664,1840.8
752.9684,1843.2001
752.9704,1843.2001
752.9724,1843.2001
752.9744,1840.8
752.9764,1840.8
752.9784,1840.8
752.9804,1843.2001
752.9824,1840.8
752.9844,1843.2001
752.9864,1843.2001
752.9884,1840.8
752.9904,1843.2001
752.9924,1840.8
752.9944,1840.8
752.9964,1874.4
752.9984,1840.8
753.0004,1843.2001
753.0024,1843.2001
753.0044,1840.8
753.0064,1843.2001
753.0084,1843.2001
753.0104,1845.6001
753.0124,1840.8
753.0144,1843.2001
753.0164,1840.8
753.0184,1843.2001
753.0204,1843.2001
753.0224,1843.2001
753.0244,1843.2001
753.0264,1840.8
753.0284,1840.8
753.0304,1843.2001
753.0324,1843.2001
753.0344,1840.8
753.0364,1843.2001
753.0384,1874.4
753.0404,1836.0001
753.0424,1833.6001
753.0444,1833.6001
753.0464,1876.8
753.0484,1831.2001
753.0504,1831.2001
753.0524,1833.6001
753.0544,1833.6001
753.0564,1831.2001
753.0584,1833.6001
753.0604,1833.6001
753.0624,1831.2001
753.0644,1831.2001
753.0664,1833.6001
753.0684,1831.2001
753.0704,1833.6001
753.0724,1831.2001
753.0744,1833.6001
753.0764,1831.2001
753.0784,1831.2001
753.0804,1833.6001
753.0824,1833.6001
753.0844,1831.2001
753.0864,1831.2001
753.0884,1833.6001
753.0904,1833.6001
753.0924,1833.6001
753.0944,1831.2001
753.0964,1831.2001
753.0984,1831.2001
753.1004,1831.2001
753.1024,1831.2001
753.1044,1833.6001
753.1064,1831.2001
753.1084,1831.2001
753.1104,1833.6001
753.1124,1833.6001
753.1144,1833.6001
753.1164,1831.2001
753.1184,1840.8
753.1204,1843.2001
753.1224,1843.2001
753.1244,1843.2001
753.1264,1840.8
753.1284,1840.8
753.1304,1843.2001
753.1324,1840.8
753.1344,1843.2001
753.1364,1843.2001
753.1384,1840.8
753.1404,1843.2001
753.1424,1843.2001
753.1444,1840.8
753.1464,1843.2001
753.1484,1843.2001
753.1504,1843.2001
753.1524,1843.2001
753.1544,1843.2001
753.1564,1843.2001
753.1584,1843.2001
753.1604,1843.2001
753.1624,1843.2001
753.1644,1843.2001
753.1664,1840.8
753.1684,1843.2001
753.1704,1843.2001
753.1724,1843.2001
753.1744,1843.2001
753.1764,1843.2001
753.1784,1840.8
753.1804,1843.2001
753.1824,1843.2001
753.1844,1840.8
753.1864,1840.8
753.1884,1840.8
753.1904,1843.2001
753.1924,1840.8
753.1944,1864.8
753.1964,1867.2001
753.1984,1864.8
753.2004,1864.8
753.2024,1869.6001
753.2044,1864.8
753.2064,1864.8
753.2084,1864.8
753.2104,1867.2001
753.2124,1869.6001
753.2144,1867.2001
753.2164,1862.4
753.2184,1864.8
753.2204,1864.8
753.2224,1867.2001
753.2244,1864.8
753.2264,1862.4
753.2284,1864.8
753.2304,1864.8
753.2324,1869.6001
753.2344,1864.8
753.2364,1864.8
753.2384,1864.8
753.2404,1862.4
753.2424,1869.6001
753.2444,1862.4
753.2464,1864.8
753.2484,1864.8
753.2504,1864.8
753.2524,1867.2001
753.2544,1862.4
753.2564,1864.8
753.2584,1864.8
753.2604,1864.8
753.2624,1867.2001
753.2644,1864.8
753.2664,1864.8
753.2684,1864.8
753.2704,1862.4
753.2724,1867.2001
753.2744,1862.4
753.2764,1864.8
753.2784,1864.8
753.2804,1867.2001
753.2824,1867.2001
753.2844,1864.8
753.2864,1864.8
753.2884,1864.8
753.2904,1867.2001
753.2924,1867.2001
753.2944,1862.4
753.2964,1867.2001
753.2984,1864.8
753.3004,1864.8
753.3024,1867.2001
753.3044,1864.8
753.3064,1867.2001
753.3084,1864.8
753.3104,1864.8
753.3124,1867.2001
753.3144,1864.8
753.3164,1864.8
753.3184,1864.8
753.3204,1864.8
753.3224,1867.2001
753.3244,1862.4
753.3264,1864.8
753.3284,1862.4
753.3304,1864.8
753.3324,1867.2001
753.3344,1864.8
753.3364,1864.8
753.3384,1864.8
753.3404,1864.8
753.3424,1869.6001
753.3444,1862.4
753.3464,1864.8
753.3484,1886.4
753.3504,1864.8
753.3524,1867.2001
753.3544,1862.4
753.3564,1862.4
753.3584,1864.8
753.3604,1864.8
753.3624,1867.2001
753.3644,1862.4
753.3664,1862.4
753.3684,1864.8
753.3704,1862.4
753.3724,1867.2001
753.3744,1864.8
753.3764,1864.8
753.3784,1862.4
753.3804,1862.4
753.3824,1867.2001
753.3844,1864.8
753.3864,1864.8
753.3884,1864.8
753.3904,1862.4
753.3924,1867.2001
753.3944,1862.4
753.3964,1862.4
753.3984,1886.4
753.4004,1864.8
753.4024,1867.2001
753.4044,1862.4
753.4064,1862.4
753.4084,1864.8
753.4104,1862.4
753.4124,1867.2001
753.4144,1862.4
753.4164,1864.8
753.4184,1864.8
753.4204,1864.8
753.4224,1869.6001
753.4244,1862.4
753.4264,1864.8
753.4284,1864.8
753.4304,1864.8
753.4324,1869.6001
753.4344,1864.8
753.4364,1867.2001
753.4384,1864.8
753.4404,1864.8
753.4424,1864.8
753.4444,1862.4
753.4464,1864.8
753.4484,1912.8
753.4504,1864.8
753.4524,1867.2001
753.4544,1864.8
753.4564,1862.4
753.4584,1864.8
753.4604,1864.8
753.4624,1867.2001
753.4644,1862.4
753.4664,1862.4
753.4684,1864.8
753.4704,1867.2001
753.4724,1869.6001
753.4744,1862.4
753.4764,1864.8
753.4784,1864.8
753.4804,1864.8
753.4824,1869.6001
753.4844,1864.8
753.4864,1864.8
753.4884,1864.8
753.4904,1864.8
753.4924,1867.2001
753.4944,1855.2001
753.4964,1852.8
753.4984,1886.4
753.5004,1852.8
753.5024,1855.2001
753.5044,1852.8
753.5064,1855.2001
753.5084,1821.6001
753.5104,1855.2001
753.5124,1852.8
753.5144,1852.8
753.5164,1855.2001
753.5184,1852.8
753.5204,1855.2001
753.5224,1857.6001
753.5244,1855.2001
753.5264,1824.0001
753.5284,1852.8
753.5304,1852.8
753.5324,1857.6001
753.5344,1852.8
753.5364,1857.6001
753.5384,1852.8
753.5404,1855.2001
753.5424,1857.6001
753.5444,1821.6001
753.5464,1855.2001
753.5484,1886.4
753.5504,1852.8
753.5524,1857.6001
753.5544,1855.2001
753.5564,1855.2001
753.5584,1855.2001
753.5604,1855.2001
753.5624,1824.0001
753.5644,1855.2001
753.5664,1855.2001
753.5684,1855.2001
753.5704,1855.2001
753.5724,1860.0001
753.5744,1855.2001
753.5764,1857.6001
753.5784,1852.8
753.5804,1824.0001
753.5824,1857.6001
753.5844,1855.2001
753.5864,1855.2001
753.5884,1855.2001
753.5904,1857.6001
753.5924,1857.6001
753.5944,1852.8
753.5964,1852.8
753.5984,1821.6001
753.6004,1852.8
753.6024,1857.6001
753.6044,1852.8
753.6064,1855.2001
753.6084,1852.8
753.6104,1852.8
753.6124,1855.2001
753.6144,1855.2001
753.6164,1821.6001
753.6184,1855.2001
753.6204,1852.8
753.6224,1850.4
753.6244,1855.2001
753.6264,1852.8
753.6284,1855.2001
753.6304,1852.8
753.6324,2162.4001
753.6344,2167.2002
753.6364,2176.8
753.6384,2157.6001
753.6404,2157.6001
753.6424,2174.4001
753.6444,2162.4001
753.6464,2138.4001
753.6484,2145.6001
753.6504,2131.2002
753.6524,2112
753.6544,2174.4001
753.6564,2157.6001
753.6584,2198.4001
753.6604,2155.2002
753.6624,2157.6001
753.6644,2460
753.6664,2152.8
753.6684,2191.2002
753.6704,2162.4001
753.6724,2157.6001
753.6744,1857.6001
753.6764,2126.4001
753.6784,2709.6001
753.6804,2244
753.6824,2193.6001
753.6844,1953.6001
753.6864,1963.2001
753.6884,1929.6001
753.6904,1963.2001
753.6924,1912.8
753.6944,1992.0001
753.6964,2911.2002
753.6984,2920.8
753.7004,2752.8
753.7024,2853.6001
753.7044,2772
753.7064,2239.2002
753.7084,2800.8
753.7104,2666.4001
753.7124,2004.0001
753.7144,3134.4001
753.7164,2001.6001
753.7184,2899.2002
753.7204,2606.4001
753.7224,2616
753.7244,2316
753.7264,2311.2002
753.7284,2335.2002
753.7304,2287.2002
753.7324,2328
753.7344,2966.4001
753.7364,1999.2001
753.7384,1994.4
753.7404,1992.0001
753.7424,1956.0001
753.7444,1987.2001
753.7464,1992.0001
753.7484,1989.6001
753.7504,1999.2001
753.7524,1989.6001
753.7544,1999.2001
753.7564,2001.6001
753.7584,2347.2002
753.7604,2803.2002
753.7624,2366.4001
753.7644,2097.6001
753.7664,2004.0001
753.7684,2016.0001
753.7704,2004.0001
753.7724,2004.0001
753.7744,2001.6001
753.7764,2004.0001
753.7784,1965.6001
753.7804,1999.2001
753.7824,1992.0001
753.7844,1989.6001
753.7864,1989.6001
753.7884,1987.2001
753.7904,1996.8
753.7924,2028.0001
753.7944,1992.0001
753.7964,2155.2002
753.7984,2328
753.8004,1992.0001
753.8024,2352
753.8044,2256
753.8064,2248.8
753.8084,1992.0001
753.8104,1994.4
753.8124,1982.4
753.8144,1982.4
753.8164,1980.0001
753.8184,1980.0001
753.8204,1982.4
753.8224,1982.4
753.8244,1977.6001
753.8264,1982.4
753.8284,1982.4
753.8304,1980.0001
753.8324,1980.0001
753.8344,2328
753.8364,2304
753.8384,2311.2002
753.8404,2313.6001
753.8424,2340
753.8444,2301.6001
753.8464,2308.8
753.8484,2289.6001
753.8504,2335.2002
753.8524,2268
753.8544,2342.4001
753.8564,2328
753.8584,2284.8
753.8604,2390.4001
753.8624,2296.8
753.8644,2284.8
753.8664,2608.8
753.8684,2313.6001
753.8704,2340
753.8724,2380.8
753.8744,2320.8
753.8764,2311.2002
753.8784,4176
753.8804,2325.6001
753.8824,2361.6001
753.8844,2316
753.8864,3506.4001
753.8884,2335.2002
753.8904,2294.4001
753.8924,3331.2002
753.8944,1992.0001
753.8964,1992.0001
753.8984,1992.0001
753.9004,2028.0001
753.9024,1980.0001
753.9044,1980.0001
753.9064,1980.0001
753.9084,1977.6001
753.9104,1982.4
753.9124,1982.4
753.9144,1987.2001
753.9164,1980.0001
753.9184,1977.6001
753.9204,1982.4
753.9224,1984.8
753.9244,1980.0001
753.9264,1980.0001
753.9284,1977.6001
753.9304,1980.0001
753.9324,1980.0001
753.9344,1980.0001
753.9364,1980.0001
753.9384,1987.2001
753.9404,1982.4
753.9424,1982.4
753.9444,1977.6001
753.9464,1980.0001
753.9484,1980.0001
753.9504,2018.4
753.9524,1980.0001
753.9544,1980.0001
753.9564,1977.6001
753.9584,1977.6001
753.9604,1980.0001
753.9624,1982.4
753.9644,1980.0001
753.9664,1982.4
753.9684,1977.6001
753.9704,1980.0001
753.9724,1994.4
753.9744,1992.0001
753.9764,1980.0001
753.9784,1980.0001
753.9804,1982.4
753.9824,1992.0001
753.9844,1977.6001
753.9864,1980.0001
753.9884,1980.0001
753.9904,1977.6001
753.9924,1980.0001
753.9944,2577.6001
753.9964,1992.0001
753.9984,1996.8
754.0004,1992.0001
754.0024,1992.0001
754.0044,1989.6001
754.0064,1992.0001
754.0084,1989.6001
754.0104,1992.0001
754.0124,1982.4
754.0144,1982.4
754.0164,1980.0001
754.0184,1980.0001
754.0204,1989.6001
754.0224,2006.4
754.0244,1977.6001
754.0264,1984.8
754.0284,1975.2001
754.0304,1980.0001
754.0324,1980.0001
754.0344,1982.4
754.0364,1980.0001
754.0384,1982.4
754.0404,1987.2001
754.0424,1982.4
754.0444,1982.4
754.0464,1980.0001
754.0484,1977.6001
754.0504,1977.6001
754.0524,1977.6001
754.0544,1977.6001
754.0564,1980.0001
754.0584,1980.0001
754.0604,1977.6001
754.0624,1982.4
754.0644,1977.6001
754.0664,1982.4
754.0684,1977.6001
754.0704,1982.4
754.0724,1982.4
754.0744,1980.0001
754.0764,1992.0001
754.0784,1980.0001
754.0804,1982.4
754.0824,1982.4
754.0844,1980.0001
754.0864,1980.0001
754.0884,1984.8
754.0904,1980.0001
754.0924,1980.0001
754.0944,1975.2001
754.0964,2892
754.0984,1977.6001
754.1004,1980.0001
754.1024,1977.6001
754.1044,1975.2001
754.1064,1975.2001
754.1084,1980.0001
754.1104,1975.2001
754.1124,1977.6001
754.1144,1972.8
754.1164,1972.8
754.1184,1972.8
754.1204,1977.6001
754.1224,2001.6001
754.1244,1989.6001
754.1264,2916
754.1284,2001.6001
754.1304,1989.6001
754.1324,1989.6001
754.1344,1989.6001
754.1364,1989.6001
754.1384,1989.6001
754.1404,1989.6001
754.1424,1977.6001
754.1444,1982.4
754.1464,1975.2001
754.1484,1975.2001
754.1504,1977.6001
754.1524,1977.6001
754.1544,1975.2001
754.1564,1975.2001
754.1584,1992.0001
754.1604,1992.0001
754.1624,1992.0001
754.1644,1992.0001
754.1664,1987.2001
754.1684,1989.6001
754.1704,1989.6001
754.1724,1992.0001
754.1744,1989.6001
754.1764,1992.0001
754.1784,1999.2001
754.1804,1992.0001
754.1824,1977.6001
754.1844,1977.6001
754.1864,1980.0001
754.1884,1982.4
754.1904,1980.0001
754.1924,1977.6001
754.1944,1977.6001
754.1964,1975.2001
754.1984,2858.4001
754.2004,1975.2001
754.2024,1977.6001
754.2044,1977.6001
754.2064,1977.6001
754.2084,1975.2001
754.2104,1970.4
754.2124,1977.6001
754.2144,1975.2001
754.2164,1977.6001
754.2184,1977.6001
754.2204,1987.2001
754.2224,1992.0001
754.2244,1975.2001
754.2264,1980.0001
754.2284,1977.6001
754.2304,1980.0001
754.2324,1975.2001
754.2344,1980.0001
754.2364,1975.2001
754.2384,1977.6001
754.2404,1980.0001
754.2424,1980.0001
754.2444,1982.4
754.2464,1982.4
754.2484,1977.6001
754.2504,1980.0001
754.2524,2023.2001
754.2544,1977.6001
754.2564,1975.2001
754.2584,1980.0001
754.2604,1977.6001
754.2624,1977.6001
754.2644,1975.2001
754.2664,1977.6001
754.2684,1977.6001
754.2704,1980.0001
754.2724,2001.6001
754.2744,1975.2001
754.2764,1975.2001
754.2784,1977.6001
754.2804,1977.6001
754.2824,1977.6001
754.2844,1975.2001
754.2864,1980.0001
754.2884,1977.6001
754.2904,1980.0001
754.2924,1977.6001
754.2944,1980.0001
754.2964,1977.6001
754.2984,1975.2001
754.3004,1989.6001
754.3024,2040.0001
754.3044,1989.6001
754.3064,1992.0001
754.3084,1987.2001
754.3104,1989.6001
754.3124,1984.8
754.3144,1989.6001
754.3164,1989.6001
754.3184,1987.2001
754.3204,1989.6001
754.3224,1977.6001
754.3244,1980.0001
754.3264,1980.0001
754.3284,1977.6001
754.3304,1980.0001
754.3324,1980.0001
754.3344,1977.6001
754.3364,1977.6001
754.3384,1977.6001
754.3404,1975.2001
754.3424,1977.6001
754.3444,1977.6001
754.3464,1977.6001
754.3484,1984.8
754.3504,1977.6001
754.3524,2020.8
754.3544,1977.6001
754.3564,1977.6001
754.3584,1977.6001
754.3604,1977.6001
754.3624,1975.2001
754.3644,1975.2001
754.3664,1977.6001
754.3684,1975.2001
754.3704,1977.6001
754.3724,1994.4
754.3744,1989.6001
754.3764,2918.4001
754.3784,1989.6001
754.3804,1992.0001
754.3824,1999.2001
754.3844,2001.6001
754.3864,1992.0001
754.3884,1992.0001
754.3904,1989.6001
754.3924,1984.8
754.3944,1977.6001
754.3964,1977.6001
754.3984,1980.0001
754.4004,1977.6001
754.4024,3163.2002
754.4044,2328
754.4064,2320.8
754.4084,2287.2002
754.4104,2282.4001
754.4124,2306.4001
754.4144,2287.2002
754.4164,2260.8
754.4184,2268
754.4204,2268
754.4224,2608.8
754.4244,2268
754.4264,2344.8
754.4284,2304
754.4304,2287.2002
754.4324,2560.8
754.4344,2263.2002
754.4364,2395.2002
754.4384,2320.8
754.4404,2265.6001
754.4424,1980.0001
754.4444,2088
754.4464,2152.8
754.4484,2253.6001
754.4504,1992.0001
754.4524,2001.6001
754.4544,1977.6001
754.4564,1982.4
754.4584,1980.0001
754.4604,1980.0001
754.4624,1963.2001
754.4644,1963.2001
754.4664,1965.6001
754.4684,1968.0001
754.4704,1965.6001
754.4724,1989.6001
754.4744,1963.2001
754.4764,1968.0001
754.4784,1965.6001
754.4804,1965.6001
754.4824,1968.0001
754.4844,1977.6001
754.4864,1968.0001
754.4884,1965.6001
754.4904,1968.0001
754.4924,1965.6001
754.4944,1975.2001
754.4964,1968.0001
754.4984,1965.6001
754.5004,1963.2001
754.5024,1968.0001
754.5044,1965.6001
754.5064,1970.4
754.5084,1968.0001
754.5104,1975.2001
754.5124,1975.2001
754.5144,1977.6001
754.5164,1975.2001
754.5184,1972.8
754.5204,1975.2001
754.5224,2032.8
754.5244,1975.2001
754.5264,1977.6001
754.5284,1977.6001
754.5304,1987.2001
754.5324,1977.6001
754.5344,1977.6001
754.5364,1980.0001
754.5384,1977.6001
754.5404,1975.2001
754.5424,1977.6001
754.5444,1977.6001
754.5464,1977.6001
754.5484,1980.0001
754.5504,1972.8
754.5524,1982.4
754.5544,1975.2001
754.5564,1980.0001
754.5584,1980.0001
754.5604,1977.6001
754.5624,1975.2001
754.5644,1975.2001
754.5664,1980.0001
754.5684,1977.6001
754.5704,1977.6001
754.5724,1977.6001
754.5744,1980.0001
754.5764,1977.6001
754.5784,1980.0001
754.5804,1977.6001
754.5824,1977.6001
754.5844,1975.2001
754.5864,1989.6001
754.5884,1984.8
754.5904,1977.6001
754.5924,1980.0001
754.5944,1977.6001
754.5964,1975.2001
754.5984,1982.4
754.6004,1977.6001
754.6024,1975.2001
754.6044,1975.2001
754.6064,1977.6001
754.6084,1984.8
754.6104,1975.2001
754.6124,1975.2001
754.6144,1977.6001
754.6164,1975.2001
754.6184,1980.0001
754.6204,1972.8
754.6224,1972.8
754.6244,1975.2001
754.6264,1977.6001
754.6284,1977.6001
754.6304,1977.6001
754.6324,1980.0001
754.6344,1975.2001
754.6364,1980.0001
754.6384,1980.0001
754.6404,1977.6001
754.6424,1975.2001
754.6444,1977.6001
754.6464,1977.6001
754.6484,1975.2001
754.6504,1980.0001
754.6524,1980.0001
754.6544,2023.2001
754.6564,1982.4
754.6584,1977.6001
754.6604,1975.2001
754.6624,1977.6001
754.6644,1977.6001
754.6664,1977.6001
754.6684,1980.0001
754.6704,1975.2001
754.6724,1977.6001
754.6744,1975.2001
754.6764,1977.6001
754.6784,1975.2001
754.6804,1977.6001
754.6824,1975.2001
754.6844,1980.0001
754.6864,1977.6001
754.6884,1980.0001
754.6904,1984.8
754.6924,1975.2001
754.6944,1994.4
754.6964,1992.0001
754.6984,1992.0001
754.7004,1992.0001
754.7024,1996.8
754.7044,2006.4
754.7064,1989.6001
754.7084,1992.0001
754.7104,2001.6001
754.7124,1994.4
754.7144,1992.0001
754.7164,1989.6001
754.7184,1994.4
754.7204,1992.0001
754.7224,1989.6001
754.7244,1992.0001
754.7264,1992.0001
754.7284,1989.6001
754.7304,1992.0001
754.7324,1994.4
754.7344,1999.2001
754.7364,1989.6001
754.7384,1989.6001
754.7404,1992.0001
754.7424,1994.4
754.7444,1992.0001
754.7464,1992.0001
754.7484,1994.4
754.7504,1989.6001
754.7524,1992.0001
754.7544,2044.8
754.7564,1992.0001
754.7584,1994.4
754.7604,1992.0001
754.7624,1992.0001
754.7644,1992.0001
754.7664,1992.0001
754.7684,1992.0001
754.7704,1992.0001
754.7724,1989.6001
754.7744,1989.6001
754.7764,1992.0001
754.7784,1992.0001
754.7804,1992.0001
754.7824,1992.0001
754.7844,1992.0001
754.7864,1989.6001
754.7884,1989.6001
754.7904,1987.2001
754.7924,2001.6001
754.7944,1992.0001
754.7964,1989.6001
754.7984,1987.2001
754.8004,1996.8
754.8024,1994.4
754.8044,2008.8
754.8064,1989.6001
754.8084,1987.2001
754.8104,1987.2001
754.8124,1996.8
754.8144,1992.0001
754.8164,1987.2001
754.8184,1984.8
754.8204,1989.6001
754.8224,1987.2001
754.8244,1987.2001
754.8264,1982.4
754.8284,1996.8
754.8304,1987.2001
754.8324,1984.8
754.8344,1984.8
754.8364,1989.6001
754.8384,1987.2001
754.8404,1989.6001
754.8424,1984.8
754.8444,1989.6001
754.8464,1987.2001
754.8484,1989.6001
754.8504,1992.0001
754.8524,1987.2001
754.8544,2008.8
754.8564,1987.2001
754.8584,1984.8
754.8604,1992.0001
754.8624,1987.2001
754.8644,1994.4
754.8664,1992.0001
754.8684,1989.6001
754.8704,1989.6001
754.8724,1992.0001
754.8744,1992.0001
754.8764,1989.6001
754.8784,1987.2001
754.8804,1989.6001
754.8824,1992.0001
754.8844,1992.0001
754.8864,1994.4
754.8884,1989.6001
754.8904,1994.4
754.8924,1989.6001
754.8944,2001.6001
754.8964,1989.6001
754.8984,1992.0001
754.9004,1989.6001
754.9024,1989.6001
754.9044,1994.4
754.9064,1996.8
754.9084,1989.6001
754.9104,1987.2001
754.9124,1987.2001
754.9144,2001.6001
754.9164,1992.0001
754.9184,1989.6001
754.9204,1989.6001
754.9224,1989.6001
754.9244,1992.0001
754.9264,1992.0001
754.9284,1987.2001
754.9304,1992.0001
754.9324,1987.2001
754.9344,1987.2001
754.9364,1989.6001
754.9384,1989.6001
754.9404,1999.2001
754.9424,1992.0001
754.9444,1992.0001
754.9464,1994.4
754.9484,1987.2001
754.9504,1989.6001
754.9524,2690.4001
754.9544,2644.8
754.9564,2604
754.9584,2620.8
754.9604,2318.4001
754.9624,2407.2002
754.9644,2352
754.9664,2359.2002
754.9684,2349.6001
754.9704,1980.0001
754.9724,1977.6001
754.9744,1982.4
754.9764,1980.0001
754.9784,1975.2001
754.9804,1982.4
754.9824,1977.6001
754.9844,1980.0001
754.9864,1980.0001
754.9884,1977.6001
754.9904,1980.0001
754.9924,1977.6001
754.9944,1982.4
754.9964,1992.0001
754.9984,1987.2001
755.0004,2090.4001
